time,kf_x0,kf_x1,kf_x2,kf_x3,qei_alpha_estimate,qei_omega,qei_omega_filtered,qei_theta,motor_voltage
0.934,0.87066787481308,1.86187350749969,0.675966560840607,-0.18936575949192,0.132655814290047,1.53398084640503,1.86088585853577,0.87342894077301,9.95375537872314
0.935,0.872661978006363,1.8622268140316,0.675559803843498,-0.189755644649267,0.122859977185726,1.53398084640503,1.86173018813133,0.875423043966293,9.95080804824829
0.936,0.874656081199646,1.86258012056351,0.67515304684639,-0.190145529806614,0.113064140081405,1.53398084640503,1.8625745177269,0.877417147159577,9.94786071777344
0.937,0.876650184392929,1.86293342709541,0.674746289849281,-0.190535414963961,0.103268302977084,1.53398084640503,1.86341884732246,0.87941125035286,9.94491338729858
0.938,0.878644287586212,1.86328673362732,0.674339532852173,-0.190925300121307,0.0934724658727635,1.53398084640503,1.86426317691803,0.881405353546143,9.94196605682373
0.939,0.880501478910446,1.86333802342415,0.674039602279663,-0.191459354013205,0.0838337261229743,1.53398084640503,1.86429718136787,0.883246064186096,9.93936204910278
0.94,0.88235867023468,1.86338931322098,0.673739671707153,-0.191993407905102,0.074194986373185,1.53398084640503,1.86433118581772,0.88508677482605,9.93675804138184
0.941,0.884215861558914,1.86344060301781,0.673439741134644,-0.192527461796999,0.0645562466233958,1.53398084640503,1.86436519026756,0.886927485466004,9.93415403366089
0.942,0.886073052883148,1.86349189281464,0.673139810562134,-0.193061515688896,0.0549175068736066,1.53398084640499,1.86439919471741,0.888768196105957,9.93155002593994
0.943,0.887973979115486,1.86425849795341,0.672652706503868,-0.193749561905861,0.0454162964597334,1.15048563480373,1.86430045962334,0.890532210469246,9.92872667312622
0.944,0.889874905347824,1.86502510309219,0.672165602445602,-0.194437608122826,0.0359150860458602,0.766990423202472,1.86420172452927,0.892296224832535,9.9259033203125
0.945,0.891775831580162,1.86579170823097,0.671678498387337,-0.19512565433979,0.026413875631987,0.383495211601215,1.8641029894352,0.894060239195824,9.92307996749878
0.946,0.8936767578125,1.86655831336975,0.671191394329071,-0.195813700556755,0.0169126652181142,4.25765213753212e-14,1.86400425434113,0.895824253559113,9.92025661468506
0.947,0.895670861005783,1.86676919460297,0.670892938971519,-0.196159057319164,0.0108954785391682,0.3834952116013,1.8646302819252,0.897971749305725,9.91799402236938
0.948,0.897664964199066,1.86698007583618,0.670594483613968,-0.196504414081574,0.00487829186022215,0.766990423202557,1.86525630950928,0.900119245052338,9.91573143005371
0.949,0.899659067392349,1.8671909570694,0.670296028256416,-0.196849770843983,-0.00113889481872387,1.15048563480381,1.86588233709335,0.90226674079895,9.91346883773804
0.95,0.901653170585633,1.86740183830261,0.669997572898865,-0.197195127606392,-0.00715608149767051,1.53398084640507,1.86650836467743,0.904414236545563,9.91120624542236
0.951,0.903493881225586,1.86724668741226,0.669584989547729,-0.196938071399927,-0.0187591807916773,1.91747605800633,1.86666828393936,0.906331643462181,9.90715861320496
0.952,0.90533459186554,1.86709153652191,0.669172406196594,-0.196681015193462,-0.0303622800856842,2.30097126960759,1.86682820320129,0.9082490503788,9.90311098098755
0.953,0.907175302505493,1.86693638563156,0.668759822845459,-0.196423958986998,-0.041965379379691,2.68446648120884,1.86698812246323,0.910166457295418,9.89906334877014
0.954,0.909016013145447,1.86678123474121,0.668347239494324,-0.196166902780533,-0.0535684786736976,3.06796169281002,1.86714804172516,0.912083864212036,9.89501571655273
0.955,0.910933420062065,1.86648368835449,0.668029025197029,-0.195746622979641,-0.0634129317477356,2.68446648120876,1.8668352663517,0.914001271128655,9.89152717590332
0.956,0.912850826978684,1.86618614196777,0.667710810899734,-0.195326343178749,-0.0732573848217737,2.3009712696075,1.86652249097824,0.915918678045273,9.88803863525391
0.957,0.914768233895302,1.86588859558105,0.66739259660244,-0.194906063377857,-0.0831018378958117,1.91747605800624,1.86620971560478,0.917836084961891,9.88455009460449
0.958,0.91668564081192,1.86559104919434,0.667074382305145,-0.194485783576965,-0.0929462909698497,1.53398084640503,1.86589694023132,0.91975349187851,9.88106155395508
0.959,0.918603047728539,1.86525821685791,0.666739493608475,-0.194076083600521,-0.102838195860387,1.53398084640503,1.86535462737083,0.921824291348458,9.87734937667847
0.96,0.920520454645157,1.86492538452148,0.666404604911804,-0.193666383624077,-0.112730100750923,1.53398084640503,1.86481231451035,0.923895090818405,9.87363719940186
0.961,0.922437861561775,1.86459255218506,0.666069716215134,-0.193256683647633,-0.12262200564146,1.53398084640503,1.86427000164986,0.925965890288353,9.86992502212524
0.962,0.924355268478394,1.86425971984863,0.665734827518463,-0.192846983671188,-0.132513910531998,1.53398084640503,1.86372768878937,0.928036689758301,9.86621284484863
0.963,0.926073265075684,1.86414835453033,0.665411758422852,-0.192873314023018,-0.139706924557686,1.84077701568604,1.86384313106537,0.929570615291596,9.86306343078613
0.964,0.927791261672974,1.86403698921204,0.66508868932724,-0.192899644374847,-0.146899938583374,2.14757318496704,1.86395857334137,0.93110454082489,9.85991401672363
0.965,0.929509258270264,1.86392562389374,0.664765620231628,-0.192925974726677,-0.154092952609062,2.45436935424805,1.86407401561737,0.932638466358185,9.85676460266113
0.966,0.931227254867554,1.86381425857544,0.664442551136017,-0.192952305078506,-0.16128596663475,2.76116552352905,1.86418945789337,0.934172391891479,9.85361518859863
0.967,0.932945251464844,1.86370289325714,0.664119482040405,-0.192978635430336,-0.168478980660439,3.06796169281006,1.86430490016937,0.935706317424774,9.85046577453613
0.968,0.934939354658127,1.86372780799866,0.663534268736839,-0.193353038281202,-0.181545816361904,2.6844664812088,1.86378467082977,0.937700420618057,9.84522771835327
0.969,0.93693345785141,1.86375272274017,0.662949055433273,-0.193727441132069,-0.19461265206337,2.30097126960754,1.86326444149017,0.93969452381134,9.83998966217041
0.97,0.938927561044693,1.86377763748169,0.662363842129707,-0.194101843982935,-0.207679487764835,1.91747605800629,1.86274421215057,0.941688627004623,9.83475160598755
0.971,0.940921664237976,1.86380255222321,0.661778628826141,-0.194476246833801,-0.220746323466301,1.53398084640503,1.86222398281097,0.943682730197906,9.82951354980469
0.972,0.94276237487793,1.863455504179,0.661365926265717,-0.194254338741302,-0.229794722050428,1.91747605800629,1.86239364743233,0.94552344083786,9.82506847381592
0.973,0.944603085517883,1.8631084561348,0.660953223705292,-0.194032430648804,-0.238843120634556,2.30097126960754,1.86256331205368,0.947364151477814,9.82062339782715
0.974,0.946443796157837,1.86276140809059,0.660540521144867,-0.193810522556305,-0.247891519218683,2.6844664812088,1.86273297667503,0.949204862117767,9.81617832183838
0.975,0.948284506797791,1.86241436004639,0.660127818584442,-0.193588614463806,-0.256939917802811,3.06796169281006,1.86290264129639,0.951045572757721,9.81173324584961
0.976,0.950048521161079,1.86213803291321,0.659673899412155,-0.193540953099728,-0.266632862389088,2.6844664812088,1.86240288615227,0.952962979674339,9.80706071853638
0.977,0.951812535524368,1.86186170578003,0.659219980239868,-0.193493291735649,-0.276325806975365,2.30097126960754,1.86190313100815,0.954880386590958,9.80238819122314
0.978,0.953576549887657,1.86158537864685,0.658766061067581,-0.193445630371571,-0.286018751561642,1.91747605800629,1.86140337586403,0.956797793507576,9.79771566390991
0.979,0.955340564250946,1.86130905151367,0.658312141895294,-0.193397969007492,-0.295711696147919,1.53398084640503,1.86090362071991,0.958715200424194,9.79304313659668
0.98,0.957411363720894,1.86111137270927,0.65781506896019,-0.193635065108538,-0.304688334465027,1.53398084640503,1.86079919338226,0.960709303617477,9.78814220428467
0.981,0.959482163190842,1.86091369390488,0.657317996025085,-0.193872161209583,-0.313664972782135,1.53398084640503,1.86069476604462,0.96270340681076,9.78324127197266
0.982,0.961552962660789,1.86071601510048,0.656820923089981,-0.194109257310629,-0.322641611099243,1.53398084640503,1.86059033870697,0.964697510004044,9.77834033966064
0.983,0.963623762130737,1.86051833629608,0.656323850154877,-0.194346353411674,-0.331618249416351,1.53398084640503,1.86048591136932,0.966691613197327,9.77343940734863
0.984,0.965541169047356,1.85996407270432,0.655882745981216,-0.193988636136055,-0.340711005032063,1.91747605800629,1.86045423150063,0.968609020113945,9.76830959320068
0.985,0.967458575963974,1.85940980911255,0.655441641807556,-0.193630918860435,-0.349803760647774,2.30097126960754,1.86042255163193,0.970526427030563,9.76317977905273
0.986,0.969375982880592,1.85885554552078,0.655000537633896,-0.193273201584816,-0.358896516263485,2.6844664812088,1.86039087176323,0.972443833947182,9.75804996490479
0.987,0.971293389797211,1.85830128192902,0.654559433460236,-0.192915484309196,-0.367989271879196,3.06796169281006,1.86035919189453,0.9743612408638,9.75292015075684
0.988,0.973134100437164,1.85836008191109,0.653953179717064,-0.193662367761135,-0.37811554223299,2.6844664812088,1.85997852683067,0.976125255227089,9.74756026268005
0.989,0.974974811077118,1.85841888189316,0.653346925973892,-0.194409251213074,-0.388241812586784,2.30097126960754,1.85959786176682,0.977889269590378,9.74220037460327
0.99,0.976815521717072,1.85847768187523,0.652740672230721,-0.195156134665012,-0.398368082940578,1.91747605800629,1.85921719670296,0.979653283953667,9.73684048652649
0.991,0.978656232357025,1.8585364818573,0.652134418487549,-0.195903018116951,-0.408494353294373,1.53398084640503,1.8588365316391,0.981417298316956,9.73148059844971
