time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
7.192,0,0.0014005476453652,0,1.570796251297
7.193,0,0.00140035598694036,0,1.570796251297
7.194,0,0.00140016432851553,0,1.570796251297
7.195,0,0.00140005513094366,0,1.570796251297
7.196,0,0.00139994593337178,0,1.570796251297
7.197,0,0.00139983673579991,0,1.570796251297
7.198,0,0.00139972753822803,0,1.570796251297
7.199,0,0.00139961834065616,0,1.570796251297
7.2,0,0.00139945856062695,0,1.570796251297
7.201,0,0.00139929878059775,0,1.570796251297
7.202,0,0.00139913900056854,0,1.570796251297
7.203,0,0.00139897922053933,0,1.570796251297
7.204,0,0.00139884874224663,0,1.570796251297
7.205,0,0.00139871826395392,0,1.570796251297
7.206,0,0.00139858778566122,0,1.570796251297
7.207,0,0.00139845730736852,0,1.570796251297
7.208,0,0.00139832682907581,0,1.570796251297
7.209,0,0.00139820722397417,0,1.570796251297
7.21,0,0.00139808761887252,0,1.570796251297
7.211,0,0.00139796801377088,0,1.570796251297
7.212,0,0.00139784840866923,0,1.570796251297
7.213,0,0.00139772880356759,0,1.570796251297
7.214,0,0.00139761329046451,0,1.570796251297
7.215,0,0.00139749777736142,0,1.570796251297
7.216,0,0.00139738226425834,0,1.570796251297
7.217,0,0.00139726675115526,0,1.570796251297
7.218,0,0.00139713610406034,0,1.570796251297
7.219,0,0.00139700545696542,0,1.570796251297
7.22,0,0.0013968748098705,0,1.570796251297
7.221,0,0.00139674416277558,0,1.570796251297
7.222,0,0.0013966205297038,0,1.570796251297
7.223,0,0.00139649689663202,0,1.570796251297
7.224,0,0.00139637326356024,0,1.570796251297
7.225,0,0.00139624963048846,0,1.570796251297
7.226,0,0.00139612614293583,0,1.570796251297
7.227,0,0.0013960026553832,0,1.570796251297
7.228,0,0.00139587916783057,0,1.570796251297
7.229,0,0.00139575568027794,0,1.570796251297
7.23,0,0.00139560201205313,0,1.570796251297
7.231,0,0.00139544834382832,0,1.570796251297
7.232,0,0.00139529467560351,0,1.570796251297
7.233,0,0.00139518608339131,0,1.570796251297
7.234,0,0.00139507749117911,0,1.570796251297
7.235,0,0.00139496889896691,0,1.570796251297
7.236,0,0.00139486030675471,0,1.570796251297
7.237,0,0.00139475171454251,0,1.570796251297
7.238,0,0.00139465832617134,0,1.570796251297
7.239,0,0.00139456493780017,0,1.570796251297
7.24,0,0.001394471549429,0,1.570796251297
7.241,0,0.00139437816105783,0,1.570796251297
7.242,0,0.00139428477268666,0,1.570796251297
7.243,0,0.0013941601694872,0,1.570796251297
7.244,0,0.00139403556628774,0,1.570796251297
7.245,0,0.00139391096308827,0,1.570796251297
7.246,0,0.00139377161394805,0,1.570796251297
7.247,0,0.00139363226480782,0,1.570796251297
7.248,0,0.00139349291566759,0,1.570796251297
7.249,0,0.00139340272289701,0,1.570796251297
7.25,0,0.00139331253012642,0,1.570796251297
7.251,0,0.00139322233735584,0,1.570796251297
7.252,0,0.00139313214458525,0,1.570796251297
7.253,0,0.00139301328454167,0,1.570796251297
7.254,0,0.00139289442449808,0,1.570796251297
7.255,0,0.0013927755644545,0,1.570796251297
7.256,0,0.00139264335545401,0,1.570796251297
7.257,0,0.00139251114645352,0,1.570796251297
7.258,0,0.00139237893745303,0,1.570796251297
7.259,0,0.00139227978070267,0,1.570796251297
7.26,0,0.0013921806239523,0,1.570796251297
7.261,0,0.00139208146720193,0,1.570796251297
7.262,0,0.00139198231045157,0,1.570796251297
7.263,0,0.00139185770725211,0,1.570796251297
7.264,0,0.00139173310405264,0,1.570796251297
7.265,0,0.00139160850085318,0,1.570796251297
7.266,0,0.00139151760959066,0,1.570796251297
7.267,0,0.00139142671832815,0,1.570796251297
7.268,0,0.00139133582706563,0,1.570796251297
7.269,0,0.00139124493580312,0,1.570796251297
7.27,0,0.00139113306067884,0,1.570796251297
7.271,0,0.00139102118555456,0,1.570796251297
7.272,0,0.00139090931043029,0,1.570796251297
7.273,0,0.00139079153692971,0,1.570796251297
7.274,0,0.00139067376342913,0,1.570796251297
7.275,0,0.00139055598992854,0,1.570796251297
7.276,0,0.00139046288677491,0,1.570796251297
7.277,0,0.00139036978362128,0,1.570796251297
7.278,0,0.00139027668046765,0,1.570796251297
7.279,0,0.00139018357731402,0,1.570796251297
7.28,0,0.00139006634708494,0,1.570796251297
7.281,0,0.00138994911685586,0,1.570796251297
7.282,0,0.00138983188662678,0,1.570796251297
7.283,0,0.0013897446624469,0,1.570796251297
7.284,0,0.00138965743826702,0,1.570796251297
7.285,0,0.00138957021408714,0,1.570796251297
7.286,0,0.00138948298990726,0,1.570796251297
7.287,0,0.00138937072673192,0,1.570796251297
7.288,0,0.00138925846355657,0,1.570796251297
7.289,0,0.00138914620038122,0,1.570796251297
7.29,0,0.00138906316715293,0,1.570796251297
7.291,0,0.00138898013392463,0,1.570796251297
7.292,0,0.00138889710069634,0,1.570796251297
7.293,0,0.00138881406746805,0,1.570796251297
7.294,0,0.00138871018619587,0,1.570796251297
7.295,0,0.00138860630492369,0,1.570796251297
7.296,0,0.00138850242365152,0,1.570796251297
7.297,0,0.00138839893043041,0,1.570796251297
7.298,0,0.00138829543720931,0,1.570796251297
7.299,0,0.0013881919439882,0,1.570796251297
7.3,0,0.00138808868359774,0,1.570796251297
7.301,0,0.00138798542320728,0,1.570796251297
7.302,0,0.00138788216281682,0,1.570796251297
7.303,0,0.00138779563712887,0,1.570796251297
7.304,0,0.00138770911144093,0,1.570796251297
7.305,0,0.00138762258575298,0,1.570796251297
7.306,0,0.00138753606006503,0,1.570796251297
7.307,0,0.0013874372234568,0,1.570796251297
7.308,0,0.00138733838684857,0,1.570796251297
7.309,0,0.00138723955024034,0,1.570796251297
7.31,0,0.00138713628984988,0,1.570796251297
7.311,0,0.00138703302945942,0,1.570796251297
7.312,0,0.00138692976906896,0,1.570796251297
7.313,0,0.0013868615787942,0,1.570796251297
7.314,0,0.00138679338851944,0,1.570796251297
7.315,0,0.00138672519824468,0,1.570796251297
7.316,0,0.00138665700796992,0,1.570796251297
7.317,0,0.00138650339795277,0,1.570796251297
7.318,0,0.00138634978793561,0,1.570796251297
7.319,0,0.00138626826810651,0,1.570796251297
7.32,0,0.0013861867482774,0,1.570796251297
7.321,0,0.00138610522844829,0,1.570796251297
7.322,0,0.00138602370861918,0,1.570796251297
7.323,0,0.00138595150201581,0,1.570796251297
7.324,0,0.00138587929541245,0,1.570796251297
7.325,0,0.00138580708880909,0,1.570796251297
7.326,0,0.00138573488220572,0,1.570796251297
7.327,0,0.00138563519188513,0,1.570796251297
7.328,0,0.00138553550156454,0,1.570796251297
7.329,0,0.00138543581124395,0,1.570796251297
7.33,0,0.00138531671836972,0,1.570796251297
7.331,0,0.00138519762549549,0,1.570796251297
7.332,0,0.00138507853262126,0,1.570796251297
7.333,0,0.0013850147370249,0,1.570796251297
7.334,0,0.00138495094142854,0,1.570796251297
