time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
85.963,0,1.95264959756958e-09,0,0
85.964,0,1.94508705438538e-09,0,0
85.965,0,1.93752451120107e-09,0,0
85.966,0,1.92996196801677e-09,0,0
85.967,0,1.92285890913502e-09,0,0
85.968,0,1.91575585025317e-09,0,0
85.969,0,1.90865279137134e-09,0,0
85.97,0,1.90244738481242e-09,0,0
85.971,0,1.89624197825342e-09,0,0
85.972,0,1.8900365716944e-09,0,0
85.973,0,1.88213296799703e-09,0,0
85.974,0,1.87422936429956e-09,0,0
85.975,0,1.86632576060211e-09,0,0
85.976,0,1.86059345708143e-09,0,0
85.977,0,1.85486115356066e-09,0,0
85.978,0,1.8491288500399e-09,0,0
85.979,0,1.84339654651922e-09,0,0
85.98,0,1.83775128448358e-09,0,0
85.981,0,1.83210602244795e-09,0,0
85.982,0,1.82646076041239e-09,0,0
85.983,0,1.82081549837676e-09,0,0
85.984,0,1.81332815429863e-09,0,0
85.985,0,1.80584081022062e-09,0,0
85.986,0,1.79835346614249e-09,0,0
85.987,0,1.79086612206439e-09,0,0
85.988,0,1.78526171623614e-09,0,0
85.989,0,1.77965731040782e-09,0,0
85.99,0,1.77405290457949e-09,0,0
85.991,0,1.76844849875124e-09,0,0
85.992,0,1.761847556736e-09,0,0
85.993,0,1.75524661472076e-09,0,0
85.994,0,1.74864567270561e-09,0,0
85.995,0,1.74414971354507e-09,0,0
85.996,0,1.73965375438453e-09,0,0
85.997,0,1.73515779522406e-09,0,0
85.998,0,1.73066183606352e-09,0,0
85.999,0,1.72476433135668e-09,0,0
86,0,1.71886682664993e-09,0,0
86.001,0,1.71296932194309e-09,0,0
86.002,0,1.70635180059735e-09,0,0
86.003,0,1.6997342792517e-09,0,0
86.004,0,1.69311675790595e-09,0,0
86.005,0,1.68690898287117e-09,0,0
86.006,0,1.68070120783647e-09,0,0
86.007,0,1.67449343280168e-09,0,0
86.008,0,1.66829039471847e-09,0,0
86.009,0,1.66208735663534e-09,0,0
86.01,0,1.65588431855213e-09,0,0
86.011,0,1.6496836489447e-09,0,0
86.012,0,1.64348297933736e-09,0,0
86.013,0,1.63728230972993e-09,0,0
86.014,0,1.63273128350735e-09,0,0
86.015,0,1.62818025728484e-09,0,0
86.016,0,1.62362923106226e-09,0,0
86.017,0,1.61907820483967e-09,0,0
86.018,0,1.6135691301618e-09,0,0
86.019,0,1.60806005548385e-09,0,0
86.02,0,1.6025509808059e-09,0,0
86.021,0,1.59710822345002e-09,0,0
86.022,0,1.59166546609408e-09,0,0
86.023,0,1.58622270873812e-09,0,0
86.024,0,1.58045073324802e-09,0,0
86.025,0,1.57467875775783e-09,0,0
86.026,0,1.56890678226765e-09,0,0
