time,QEIdata.omega,QEIdata.theta,Voltage
0.786,4.601942539,3.592485666,24
0.787,4.601942539,3.597087383,24
0.788,4.601942539,3.601688862,24
0.788,3.067961693,3.605983973,24
0.789,4.601942539,3.610892296,24
0.79,4.601942539,3.614573479,24
0.792,4.601942539,3.620095253,24
0.793,4.601942539,3.624696732,24
0.794,4.601942539,3.629298449,24
0.795,4.601942539,3.633899927,24
0.796,4.601942539,3.63880825,24
0.796,3.067961693,3.642182827,24
0.797,4.601942539,3.64709115,24
0.798,4.601942539,3.651692629,24
0.799,4.601942539,3.656294346,24
0.8,4.601942539,3.660282373,24
0.801,4.601942539,3.664883852,24
0.802,4.601942539,3.669792175,24
0.803,4.601942539,3.674393654,24
0.804,4.601942539,3.678074837,24
0.805,6.135923386,3.683903456,24
0.806,6.135923386,3.688505173,24
0.807,4.601942539,3.693106651,24
0.808,3.067961693,3.697708368,24
0.809,4.601942539,3.702309847,24
0.81,4.601942539,3.706911325,24
0.811,4.601942539,3.711819649,24
0.812,4.601942539,3.715500832,24
0.813,4.601942539,3.720102549,24
0.814,4.601942539,3.725624323,24
0.815,4.601942539,3.73022604,24
0.816,3.067961693,3.734827757,24
0.817,4.601942539,3.739429474,24
0.818,4.601942539,3.744337797,24
0.819,3.067961693,3.748632669,24
0.82,4.601942539,3.754461527,24
0.821,4.601942539,3.759063005,24
0.822,4.601942539,3.763971329,24
0.823,4.601942539,3.768266201,24
0.824,4.601942539,3.771947622,24
0.825,4.601942539,3.776549101,24
0.826,4.601942539,3.781150579,24
0.827,6.135923386,3.786058903,24
0.828,4.601942539,3.790353775,24
0.829,4.601942539,3.794955254,24
0.83,3.067961693,3.800477266,24
0.831,4.601942539,3.805078745,24
0.832,4.601942539,3.8096807,24
0.833,4.601942539,3.815509319,24
0.835,4.601942539,3.820110798,24
0.836,4.601942539,3.824712276,24
0.836,3.067961693,3.828393698,24
0.837,4.601942539,3.832995176,24
0.838,4.601942539,3.837596893,24
0.84,4.601942539,3.843119144,24
0.841,4.601942539,3.848640919,24
0.842,4.601942539,3.853242397,24
0.843,4.601942539,3.857843876,24
0.844,4.601942539,3.862445354,24
0.845,4.601942539,3.866126537,24
0.846,4.601942539,3.87164855,24
0.847,6.135923386,3.875943661,24
0.848,6.135923386,3.880852222,24
0.849,4.601942539,3.886374235,24
0.85,4.601942539,3.890669107,24
0.851,4.601942539,3.895270824,24
0.852,4.601942539,3.898952007,24
0.853,4.601942539,3.903553486,24
0.854,4.601942539,3.908154964,24
0.855,3.067961693,3.912449837,24
0.856,3.067961693,3.916131258,24
0.857,4.601942539,3.920732975,24
0.858,4.601942539,3.925027847,24
0.859,4.601942539,3.929629326,24
0.86,4.601942539,3.934230804,24
0.86,4.601942539,3.937911987,24
0.861,4.601942539,3.942513704,24
0.862,4.601942539,3.946808577,24
0.864,4.601942539,3.952637196,24
0.865,4.601942539,3.958159208,24
0.866,4.601942539,3.961533785,24
0.867,4.601942539,3.966442108,24
0.868,4.601942539,3.971043587,24
0.869,4.601942539,3.975645304,24
0.87,4.601942539,3.980246782,24
0.87,4.601942539,3.983927965,24
0.871,4.601942539,3.988529444,24
0.872,4.601942539,3.993130922,24
0.873,3.067961693,3.997732639,24
0.874,4.601942539,4.001720905,24
0.875,4.601942539,4.006322861,24
0.876,4.601942539,4.010617733,24
0.877,4.601942539,4.015526295,24
0.878,4.601942539,4.020127773,24
0.879,4.601942539,4.024729729,24
0.88,6.135923386,4.02963829,24
0.881,4.601942539,4.034239769,24
0.882,4.601942539,4.038534641,24
0.883,4.601942539,4.043443203,24
0.884,4.601942539,4.048045158,24
0.885,4.601942539,4.05295372,24
0.886,4.601942539,4.056634903,24
0.887,4.601942539,4.062156677,24
0.888,4.601942539,4.066758633,24
0.889,3.067961693,4.071360588,24
0.89,6.135923386,4.075349331,24
0.891,4.601942539,4.079950809,24
0.892,4.601942539,4.084552288,24
0.893,4.601942539,4.088233471,24
0.894,4.601942539,4.092834949,24
0.895,4.601942539,4.097436428,24
0.896,4.601942539,4.102037907,24
0.897,3.067961693,4.106332779,24
0.898,4.601942539,4.111241817,24
0.899,4.601942539,4.115843773,24
0.9,6.135923386,4.119525909,24
0.901,4.601942539,4.124127865,24
0.902,4.601942539,4.128729343,24
0.902,4.601942539,4.132411003,24
0.903,4.601942539,4.137012482,24
0.904,4.601942539,4.141307354,24
0.905,3.067961693,4.145909786,24
0.906,4.601942539,4.149590969,24
0.907,3.067961693,4.153885841,24
0.908,4.601942539,4.158487797,24
0.909,3.067961693,4.162782669,24
0.91,6.135923386,4.167691708,24
0.911,3.067961693,4.17198658,24
0.912,4.601942539,4.176895142,24
0.913,4.601942539,4.18211031,24
0.914,4.601942539,4.187018871,24
0.915,4.601942539,4.191313744,24
0.916,4.601942539,4.195915222,24
0.917,3.067961693,4.200210094,24
0.918,4.601942539,4.205118656,24
0.919,4.601942539,4.209720135,24
0.92,3.067961693,4.214015007,24
0.921,3.067961693,4.218616962,24
0.922,4.601942539,4.223525524,24
0.923,4.601942539,4.228127003,24
0.924,4.601942539,4.232728958,24
0.925,4.601942539,4.237330437,24
0.926,4.601942539,4.242852211,24
0.928,6.135923386,4.247454166,24
0.929,4.601942539,4.252669334,24
0.93,4.601942539,4.257578373,24
0.931,4.601942539,4.263100147,24
0.932,4.601942539,4.267701626,24
0.933,4.601942539,4.272303581,24
0.934,4.601942539,4.276905537,24
0.935,4.601942539,4.281507015,24
0.936,3.067961693,4.286108971,24
0.937,6.135923386,4.291324615,24
0.938,4.601942539,4.296539783,24
0.939,4.601942539,4.301141739,24
0.94,4.601942539,4.305130005,24
0.941,3.067961693,4.30973196,24
0.942,4.601942539,4.315560818,24
0.943,6.135923386,4.319242954,24
0.944,6.135923386,4.325071812,24
0.945,4.601942539,4.329366684,24
0.946,3.067961693,4.333968639,24
0.947,6.135923386,4.339797974,24
0.948,4.601942539,4.344399929,24
0.949,3.067961693,4.349001884,24
0.95,6.135923386,4.353910446,24
0.951,4.601942539,4.359432697,24
0.953,6.135923386,4.365568638,24
0.954,6.135923386,4.371090889,24
0.955,4.601942539,4.377533436,24
0.957,3.067961693,4.383055687,24
0.958,4.601942539,4.388884544,24
0.959,4.601942539,4.3934865,24
0.96,4.601942539,4.398395061,24
0.961,4.601942539,4.403610229,24
0.962,4.601942539,4.408518791,24
0.963,4.601942539,4.41312027,24
0.964,4.601942539,4.417721748,24
0.965,4.601942539,4.423243999,24
0.966,3.067961693,4.427845955,24
0.967,4.601942539,4.431527138,24
0.968,6.135923386,4.436436176,24
0.969,4.601942539,4.441037655,24
0.97,3.067961693,4.445332527,24
0.971,4.601942539,4.450241089,24
0.972,4.601942539,4.454535961,24
0.973,4.601942539,4.459444523,24
0.974,4.601942539,4.464046001,24
0.975,4.601942539,4.46864748,24
0.976,4.601942539,4.473248959,24
0.977,4.601942539,4.477850437,24
0.978,4.601942539,4.481225014,24
0.979,4.601942539,4.485826969,24
0.98,4.601942539,4.490428448,24
0.981,4.601942539,4.495030403,24
0.982,4.601942539,4.499631882,24
0.983,6.135923386,4.504233837,24
0.984,4.601942539,4.508835793,24
0.985,4.601942539,4.513130665,24
0.986,3.067961693,4.51773262,24
0.987,4.601942539,4.523254871,24
0.988,3.067961693,4.527856827,24
0.989,4.601942539,4.532765388,24
0.99,4.601942539,4.537060738,24
0.991,3.067961693,4.541662693,24
0.992,3.067961693,4.546264648,24
0.993,3.067961693,4.550866604,24
0.994,4.601942539,4.554547787,24
0.995,4.601942539,4.559456348,24
0.996,4.601942539,4.563751698,24
0.997,4.601942539,4.568353176,24
0.998,4.601942539,4.572954655,24
0.999,4.601942539,4.577556133,24
1,4.601942539,4.583078384,24
1.001,4.601942539,4.586759567,24
1.002,4.601942539,4.591361523,24
1.003,6.135923386,4.596270561,24
1.004,6.135923386,4.600872517,24
1.005,4.601942539,4.605474472,24
1.006,4.601942539,4.610383034,24
1.007,4.601942539,4.614984989,24
1.008,4.601942539,4.619586468,24
1.009,3.067961693,4.625108719,24
1.01,4.601942539,4.630017281,24
1.011,3.067961693,4.634619236,24
1.012,4.601942539,4.638607502,24
1.013,4.601942539,4.643209457,24
1.014,4.601942539,4.648731232,24
1.015,6.135923386,4.653639793,24
1.016,4.601942539,4.658241749,24
1.017,4.601942539,4.662843227,24
1.018,4.601942539,4.667751789,24
1.019,4.601942539,4.672353268,24
1.02,4.601942539,4.677261829,24
1.021,4.601942539,4.683704376,24
1.022,6.135923386,4.688612938,24
1.023,3.067961693,4.692908287,24
1.024,3.067961693,4.697817802,24
1.025,4.601942539,4.702419281,24
1.026,4.601942539,4.707327843,24
1.027,4.601942539,4.711929798,24
1.028,4.601942539,4.716531277,24
1.029,4.601942539,4.721132755,24
1.03,4.601942539,4.725734711,24
1.032,4.601942539,4.731563568,24
1.033,4.601942539,4.736165047,24
1.034,4.601942539,4.741687298,24
1.035,4.601942539,4.746288776,24
1.036,4.601942539,4.751810551,24
1.037,4.601942539,4.757639408,24
1.038,4.601942539,4.76193428,24
1.039,4.601942539,4.766842842,24
1.04,4.601942539,4.771444321,24
1.041,4.601942539,4.776045799,24
1.042,4.601942539,4.781261444,24
1.044,6.135923386,4.788011074,24
1.045,6.135923386,4.791692734,24
1.046,4.601942539,4.796294212,24
1.047,4.601942539,4.800895691,24
1.048,4.601942539,4.805497169,24
1.049,3.067961693,4.810099602,24
1.05,4.601942539,4.815621376,24
1.051,4.601942539,4.821450233,24
1.052,4.601942539,4.825131416,24
1.053,4.601942539,4.829732895,24
1.054,6.135923386,4.834027767,24
1.055,4.601942539,4.838936329,24
1.056,3.067961693,4.84445858,24
1.057,6.135923386,4.849367142,24
1.058,4.601942539,4.85396862,24
1.059,6.135923386,4.86071825,24
1.06,4.601942539,4.865013599,24
1.061,6.135923386,4.869922161,24
1.062,4.601942539,4.87452364,24
1.064,4.601942539,4.88096571,24
1.065,4.601942539,4.885874271,24
1.066,4.601942539,4.890169144,24
1.067,4.601942539,4.894771099,24
1.068,6.135923386,4.899679661,24
1.069,4.601942539,4.903360844,24
1.07,4.601942539,4.910109997,24
1.071,4.601942539,4.914711475,24
1.072,4.601942539,4.919620037,24
1.073,4.601942539,4.924221516,24
1.074,6.135923386,4.929130554,24
1.075,4.601942539,4.933732033,24
1.076,4.601942539,4.938333511,24
1.077,4.601942539,4.944162369,24
1.078,4.601942539,4.948764324,24
1.079,4.601942539,4.953365803,24
1.08,4.601942539,4.95919466,24
1.081,4.601942539,4.963796139,24
1.082,4.601942539,4.9687047,24
1.083,4.601942539,4.974226475,24
1.085,4.601942539,4.979748249,24
1.086,4.601942539,4.984350204,24
1.087,3.067961693,4.989259243,24
1.088,4.601942539,4.994167805,24
1.089,4.601942539,4.998769283,24
1.09,6.135923386,5.003677845,24
1.091,4.601942539,5.0082798,24
1.092,4.601942539,5.012881279,24
1.093,4.601942539,5.017483234,24
1.094,6.135923386,5.023312569,24
1.095,3.067961693,5.027914524,24
1.096,4.601942539,5.032516479,24
1.097,3.067961693,5.038038731,24
1.098,4.601942539,5.043868065,24
1.099,3.067961693,5.048162937,24
1.1,6.135923386,5.05215168,24
1.101,4.601942539,5.057060242,24
1.102,6.135923386,5.060741901,24
1.103,4.601942539,5.06534338,24
1.104,4.601942539,5.069024563,24
1.105,4.601942539,5.073933125,24
1.106,4.601942539,5.078535557,24
1.107,4.601942539,5.08221674,24
1.108,4.601942539,5.087125301,24
1.109,6.135923386,5.091727257,24
1.11,4.601942539,5.096328735,24
1.11,4.601942539,5.100009918,24
1.111,4.601942539,5.105531693,24
1.112,4.601942539,5.109212875,24
1.113,4.601942539,5.114121437,24
1.114,4.601942539,5.118723392,24
1.115,4.601942539,5.122405052,24
1.116,4.601942539,5.127006531,24
1.117,3.067961693,5.130381107,24
1.118,4.601942539,5.135289669,24
1.119,4.601942539,5.139891148,24
1.12,6.135923386,5.143879414,24
1.121,6.135923386,5.148481369,24
1.122,4.601942539,5.153083324,24
1.123,4.601942539,5.156764507,24
1.124,4.601942539,5.161365986,24
1.124,4.601942539,5.165047646,24
1.125,4.601942539,5.17056942,24
1.127,4.601942539,5.175477982,24
1.128,4.601942539,5.18007946,24
1.129,4.601942539,5.184680939,24
1.13,4.601942539,5.188362122,24
1.13,4.601942539,5.1929636,24
1.131,4.601942539,5.197565079,24
1.132,4.601942539,5.202167034,24
1.133,4.601942539,5.207075596,24
1.134,4.601942539,5.210450172,24
1.135,4.601942539,5.215052128,24
1.136,4.601942539,5.218733311,24
1.137,4.601942539,5.223641872,24
1.138,4.601942539,5.227323055,24
1.139,4.601942539,5.23284483,24
1.14,4.601942539,5.236833096,24
1.141,4.601942539,5.241434574,24
1.142,3.067961693,5.24603653,24
1.143,4.601942539,5.249717712,24
1.144,4.601942539,5.254319191,24
1.145,6.135923386,5.25922823,24
1.145,4.601942539,5.262909889,24
1.146,4.601942539,5.267511368,24
1.147,4.601942539,5.271192551,24
1.148,4.601942539,5.275794029,24
1.149,6.135923386,5.280703068,24
1.15,6.135923386,5.284691334,24
1.151,4.601942539,5.2886796,24
1.152,4.601942539,5.292667866,24
1.153,4.601942539,5.297576427,24
1.154,6.135923386,5.303406239,24
1.155,4.601942539,5.307087421,24
1.156,6.135923386,5.311995983,24
1.157,4.601942539,5.315677166,24
1.158,4.601942539,5.320585728,24
1.159,4.601942539,5.324266911,24
1.159,4.601942539,5.328868389,24
1.16,4.601942539,5.333470345,24
1.161,4.601942539,5.337152004,24
1.162,3.067961693,5.34175396,24
1.163,4.601942539,5.346662521,24
1.164,4.601942539,5.351571083,24
1.165,4.601942539,5.355252743,24
1.166,4.601942539,5.359854221,24
1.167,4.601942539,5.364762783,24
1.168,4.601942539,5.368443966,24
1.169,4.601942539,5.373045444,24
1.17,4.601942539,5.37703371,24
1.171,4.601942539,5.381635189,24
1.172,4.601942539,5.386543751,24
1.172,4.601942539,5.390224934,24
1.173,4.601942539,5.395133495,24
1.174,4.601942539,5.399735451,24
1.175,3.067961693,5.403110504,24
1.176,4.601942539,5.408939362,24
1.177,3.067961693,5.412621021,24
1.178,6.135923386,5.417529583,24
1.179,4.601942539,5.421210766,24
1.18,4.601942539,5.425812244,24
1.181,4.601942539,5.430413723,24
1.182,4.601942539,5.435015678,24
1.183,4.601942539,5.439003944,24
1.184,4.601942539,5.442685127,24
1.185,4.601942539,5.447287083,24
1.185,4.601942539,5.450968742,24
1.186,6.135923386,5.454957008,24
1.187,4.601942539,5.459558487,24
1.188,4.601942539,5.464160442,24
1.189,4.601942539,5.468761921,24
1.19,4.601942539,5.473670483,24
1.191,4.601942539,5.477351665,24
1.192,4.601942539,5.481953144,24
1.193,3.067961693,5.486555099,24
1.194,4.601942539,5.490236282,24
1.195,4.601942539,5.494837761,24
1.196,3.067961693,5.49913311,24
1.197,4.601942539,5.503121376,24
1.198,4.601942539,5.507722855,24
1.199,4.601942539,5.512631416,24
1.199,4.601942539,5.516313076,24
1.2,4.601942539,5.520607948,24
1.201,4.601942539,5.525209427,24
1.202,6.135923386,5.530117989,24
1.203,4.601942539,5.533492565,24
1.204,4.601942539,5.537480831,24
1.205,4.601942539,5.542083263,24
1.206,3.067961693,5.546685219,24
1.207,4.601942539,5.550366879,24
1.208,4.601942539,5.554968834,24
1.209,4.601942539,5.560797691,24
1.21,4.601942539,5.56539917,24
1.211,4.601942539,5.570001125,24
1.212,3.067961693,5.573682785,24
1.213,4.601942539,5.579511642,24
1.214,4.601942539,5.584113121,24
1.215,4.601942539,5.589634895,24
1.216,6.135923386,5.595463753,24
1.217,4.601942539,5.600065708,24
1.218,4.601942539,5.604667187,24
1.219,4.601942539,5.609269142,24
1.22,4.601942539,5.614177704,24
1.221,4.601942539,5.618779182,24
1.223,4.601942539,5.62460804,24
1.224,4.601942539,5.629209518,24
1.225,4.601942539,5.635038376,24
1.226,4.601942539,5.639640331,24
1.227,4.601942539,5.644242287,24
1.228,4.601942539,5.64792347,24
1.229,4.601942539,5.652525425,24
1.23,4.601942539,5.658354759,24
1.231,4.601942539,5.66387701,24
1.232,4.601942539,5.668478966,24
1.233,6.135923386,5.673388004,24
1.234,4.601942539,5.677989483,24
1.235,4.601942539,5.682590961,24
1.236,6.135923386,5.689340115,24
1.237,6.135923386,5.69394207,24
1.238,4.601942539,5.698543549,24
1.239,3.067961693,5.703145504,24
1.24,6.135923386,5.708054066,24
1.241,3.067961693,5.713269711,24
1.243,4.601942539,5.718178749,24
1.244,4.601942539,5.724007607,24
1.245,4.601942539,5.728302479,24
1.246,4.601942539,5.73321104,24
1.247,4.601942539,5.737812996,24
1.248,6.135923386,5.743335247,24
1.249,4.601942539,5.747937202,24
1.25,4.601942539,5.752538681,24
1.251,4.601942539,5.758060455,24
1.252,4.601942539,5.762969017,24
1.253,4.601942539,5.7666502,24
1.254,4.601942539,5.771251678,24
1.255,4.601942539,5.77616024,24
1.256,4.601942539,5.780761719,24
1.257,4.601942539,5.786283493,24
1.258,4.601942539,5.790884972,24
1.259,4.601942539,5.795793533,24
1.26,4.601942539,5.800395012,24
1.261,6.135923386,5.804383278,24
1.262,4.601942539,5.808984756,24
1.263,6.135923386,5.813587189,24
1.264,4.601942539,5.820029736,24
1.266,4.601942539,5.82555151,24
1.267,4.601942539,5.830460072,24
1.268,3.067961693,5.835062027,24
1.269,6.135923386,5.839971066,24
1.27,3.067961693,5.844265938,24
1.271,4.601942539,5.8491745,24
1.272,4.601942539,5.855003357,24
1.273,4.601942539,5.859604836,24
1.274,4.601942539,5.864513397,24
1.275,6.135923386,5.869421959,24
1.276,4.601942539,5.874023438,24
1.277,4.601942539,5.878011703,24
1.278,4.601942539,5.883533478,24
1.279,4.601942539,5.888134956,24
1.28,4.601942539,5.893043518,24
1.281,4.601942539,5.89733839,24
1.282,4.601942539,5.902246952,24
1.283,4.601942539,5.906848431,24
1.284,4.601942539,5.911450386,24
1.285,4.601942539,5.916358948,24
1.286,4.601942539,5.921880722,24
1.287,4.601942539,5.926789284,24
1.288,4.601942539,5.931697845,24
1.289,4.601942539,5.936299801,24
1.29,4.601942539,5.940901756,24
1.291,4.601942539,5.944890022,24
1.292,4.601942539,5.951639175,24
1.293,4.601942539,5.956241131,24
1.294,4.601942539,5.961149693,24
1.295,4.601942539,5.965751171,24
1.296,4.601942539,5.969432354,24
1.297,4.601942539,5.975261211,24
1.298,4.601942539,5.97986269,24
1.299,3.067961693,5.986305714,24
1.3,4.601942539,5.991214275,24
1.301,4.601942539,5.994895458,24
1.302,6.135923386,5.99980402,24
1.303,4.601942539,6.004405499,24
1.304,4.601942539,6.00931406,24
1.305,4.601942539,6.013915539,24
1.306,4.601942539,6.01943779,24
1.308,6.135923386,6.024346352,24
1.309,4.601942539,6.02894783,24
1.31,4.601942539,6.033549786,24
1.31,6.135923386,6.037538052,24
1.311,4.601942539,6.04213953,24
1.312,4.601942539,6.047661304,24
1.314,4.601942539,6.053183556,24
1.315,6.135923386,6.058092117,24
1.316,4.601942539,6.061773777,24
1.317,4.601942539,6.066375256,24
1.317,4.601942539,6.070056438,24
1.318,4.601942539,6.074657917,24
1.319,3.067961693,6.079259872,24
1.32,4.601942539,6.083248138,24
1.321,6.135923386,6.089997292,24
1.323,4.601942539,6.09459877,24
1.324,4.601942539,6.099200249,24
1.325,4.601942539,6.103801727,24
1.326,6.135923386,6.108710289,24
1.327,4.601942539,6.113311768,24
1.328,4.601942539,6.117913246,24
1.329,4.601942539,6.122514725,24
1.33,4.601942539,6.128957272,24
1.331,6.135923386,6.133865833,24
1.332,6.135923386,6.138467789,24
1.333,4.601942539,6.143989563,24
1.334,4.601942539,6.149511337,24
1.335,4.601942539,6.154419899,24
1.336,4.601942539,6.159021378,24
1.337,6.135923386,6.163929939,24
1.338,4.601942539,6.168224812,24
1.339,4.601942539,6.173133373,24
1.34,6.135923386,6.178041935,24
1.341,4.601942539,6.183563709,24
1.343,4.601942539,6.189392567,24
1.344,4.601942539,6.19307375,24
1.345,4.601942539,6.198596001,24
1.346,4.601942539,6.203197479,24
1.347,4.601942539,6.208106041,24
1.348,4.601942539,6.213321209,24
1.349,4.601942539,6.218229771,24
1.35,4.601942539,6.222831249,24
1.351,4.601942539,6.227433205,24
1.352,4.601942539,6.231421471,24
1.353,4.601942539,6.236022949,24
1.354,4.601942539,6.240931511,24
1.355,4.601942539,6.246453285,24
1.356,4.601942539,6.251361847,24
1.357,4.601942539,6.255963326,24
1.358,4.601942539,6.260564804,24
1.359,4.601942539,6.265473366,24
1.36,4.601942539,6.270381927,24
1.361,6.135923386,6.274983883,24
1.362,4.601942539,6.280505657,24
1.363,4.601942539,6.286334515,24
1.364,4.601942539,6.290935993,24
1.365,4.601942539,6.295537472,24
1.366,4.601942539,6.300446033,24
1.367,4.601942539,6.305047512,24
1.368,6.135923386,6.310876846,24
1.37,4.601942539,6.315478325,24
1.371,4.601942539,6.320079803,24
1.372,4.601942539,6.324988365,24
1.373,4.601942539,6.329896927,24
1.374,4.601942539,6.334498405,24
1.375,6.135923386,6.339406967,24
1.376,6.135923386,6.345235825,24
1.377,4.601942539,6.349837303,24
1.378,4.601942539,6.353518486,24
1.379,4.601942539,6.358120441,24
1.38,4.601942539,6.36272192,24
1.381,4.601942539,6.367630482,24
1.382,4.601942539,6.37223196,24
1.383,6.135923386,6.378060818,24
1.384,4.601942539,6.382662296,24
1.385,4.601942539,6.387263775,24
1.386,4.601942539,6.392172337,24
1.387,4.601942539,6.396773815,24
1.388,6.135923386,6.401682377,24
1.389,3.067961693,6.405977726,24
1.39,3.067961693,6.410886765,24
1.391,4.601942539,6.415488243,24
1.392,4.601942539,6.420397282,24
1.393,6.135923386,6.424999237,24
1.394,4.601942539,6.42868042,24
1.395,4.601942539,6.433281898,24
1.396,4.601942539,6.438803673,24
1.397,4.601942539,6.444325924,24
1.398,4.601942539,6.449234486,24
1.399,4.601942539,6.453836441,24
1.4,3.067961693,6.458131313,24
1.401,4.601942539,6.463039875,24
1.402,3.067961693,6.466721535,24
1.403,4.601942539,6.472550392,24
1.404,4.601942539,6.477151871,24
1.405,6.135923386,6.482060432,24
1.406,4.601942539,6.485741615,24
1.407,4.601942539,6.491570473,24
1.408,4.601942539,6.496171951,24
1.409,4.601942539,6.50077343,24
1.41,4.601942539,6.505681992,24
1.411,4.601942539,6.511203766,24
1.412,4.601942539,6.514884949,24
1.413,4.601942539,6.51979351,24
1.414,4.601942539,6.525315285,24
1.415,4.601942539,6.528996468,24
1.416,4.601942539,6.533905506,24
1.417,4.601942539,6.53942728,24
1.418,4.601942539,6.544335842,24
1.419,4.601942539,6.548017025,24
1.42,4.601942539,6.553845882,24
1.421,4.601942539,6.558754444,24
1.422,4.601942539,6.563355923,24
1.423,4.601942539,6.568264484,24
1.424,4.601942539,6.573173046,24
1.425,4.601942539,6.57869482,24
1.426,4.601942539,6.583603859,24
1.428,6.135923386,6.589433193,24
1.429,6.135923386,6.594341755,24
1.43,6.135923386,6.598944187,24
1.431,6.135923386,6.604773045,24
1.432,4.601942539,6.610294819,24
1.433,4.601942539,6.614896297,24
1.434,6.135923386,6.619804859,24
1.435,4.601942539,6.623486042,24
1.436,4.601942539,6.628394604,24
1.437,4.601942539,6.632996082,24
1.438,4.601942539,6.637904644,24
1.439,4.601942539,6.643426418,24
1.44,4.601942539,6.648948193,24
1.441,4.601942539,6.652936459,24
1.442,4.601942539,6.657537937,24
1.443,4.601942539,6.662446976,24
1.444,4.601942539,6.667048454,24
1.445,4.601942539,6.673491001,24
1.446,4.601942539,6.678399563,24
1.447,4.601942539,6.683001041,24
1.448,4.601942539,6.686682701,24
1.449,4.601942539,6.69128418,24
1.45,6.135923386,6.696192741,24
1.451,4.601942539,6.701714993,24
1.452,3.067961693,6.706009865,24
1.453,4.601942539,6.71061182,24
1.454,4.601942539,6.715520382,24
1.455,4.601942539,6.720121861,24
1.456,6.135923386,6.724110603,24
1.457,4.601942539,6.729632854,24
1.458,4.601942539,6.734234333,24
1.459,4.601942539,6.738835812,24
1.46,6.135923386,6.74374485,24
1.461,3.067961693,6.747119427,24
1.462,4.601942539,6.752028465,24
1.463,4.601942539,6.757550716,24
1.464,6.135923386,6.762459278,24
1.465,6.135923386,6.767061234,24
1.466,4.601942539,6.771663189,24
1.467,3.067961693,6.775958538,24
1.468,4.601942539,6.7808671,24
1.469,6.135923386,6.786695957,24
1.471,4.601942539,6.791297436,24
1.472,4.601942539,6.795898914,24
1.473,3.067961693,6.80050087,24
1.474,4.601942539,6.805409431,24
1.475,4.601942539,6.810011387,24
1.476,4.601942539,6.814919949,24
1.477,3.067961693,6.819214821,24
1.478,4.601942539,6.824123383,24
1.479,4.601942539,6.829031944,24
1.48,4.601942539,6.833633423,24
1.481,4.601942539,6.838234901,24
1.482,4.601942539,6.84283638,24
1.483,4.601942539,6.847437859,24
1.484,4.601942539,6.852039337,24
1.485,3.067961693,6.856641293,24
1.486,3.067961693,6.862164021,24
1.487,4.601942539,6.867072582,24
1.488,6.135923386,6.871981144,24
1.489,4.601942539,6.876582623,24
1.49,4.601942539,6.881184101,24
1.491,4.601942539,6.88578558,24
1.492,6.135923386,6.890694141,24
1.493,3.067961693,6.894989491,24
1.494,4.601942539,6.901738644,24
1.495,4.601942539,6.906340122,24
1.496,4.601942539,6.911248684,24
1.497,6.135923386,6.916770935,24
1.498,4.601942539,6.92137289,24
1.499,6.135923386,6.925974846,24
1.5,4.601942539,6.930576801,24
1.501,4.601942539,6.935178757,24
1.502,4.601942539,6.939780235,24
1.503,6.135923386,6.944688797,24
1.504,4.601942539,6.949290752,24
1.505,4.601942539,6.953892231,24
1.506,3.067961693,6.958494186,24
1.507,6.135923386,6.963402748,24
1.508,4.601942539,6.968004227,24
1.509,4.601942539,6.972605705,24
1.51,4.601942539,6.977207661,24
1.511,4.601942539,6.981809139,24
1.512,6.135923386,6.986718178,24
1.514,4.601942539,6.992239952,24
1.515,4.601942539,6.996841431,24
1.516,3.067961693,7.001443863,24
1.517,4.601942539,7.00727272,24
1.518,4.601942539,7.011874199,24
1.519,4.601942539,7.017395973,24
1.52,6.135923386,7.022304535,24
1.521,4.601942539,7.026906013,24
1.522,3.067961693,7.031507969,24
1.523,4.601942539,7.036109447,24
1.524,6.135923386,7.041018009,24
1.525,4.601942539,7.045619488,24
1.526,4.601942539,7.050220966,24
1.527,4.601942539,7.055130005,24
1.528,4.601942539,7.059731483,24
1.529,4.601942539,7.064333439,24
1.53,3.067961693,7.068935394,24
1.531,4.601942539,7.074764252,24
1.532,6.135923386,7.080593109,24
1.533,4.601942539,7.085195065,24
1.534,3.067961693,7.090717316,24
1.536,6.135923386,7.095625877,24
1.537,4.601942539,7.100227356,24
1.538,4.601942539,7.105135918,24
1.539,4.601942539,7.109737396,24
1.54,6.135923386,7.114645958,24
1.541,4.601942539,7.119247437,24
1.542,4.601942539,7.123848915,24
1.543,4.601942539,7.128450394,24
1.544,4.601942539,7.135199547,24
1.545,6.135923386,7.140108585,24
1.546,4.601942539,7.143483639,24
1.547,4.601942539,7.1483922,24
1.548,4.601942539,7.152993679,24
1.549,4.601942539,7.158515453,24
1.55,6.135923386,7.163424015,24
1.551,4.601942539,7.168025494,24
1.552,4.601942539,7.172626972,24
1.553,4.601942539,7.177228451,24
1.554,4.601942539,7.181829929,24
1.555,4.601942539,7.186738491,24
1.556,4.601942539,7.191340446,24
1.557,4.601942539,7.196249008,24
1.558,4.601942539,7.200850487,24
1.559,4.601942539,7.205451965,24
1.56,4.601942539,7.210360527,24
1.561,4.601942539,7.214962006,24
1.562,6.135923386,7.218950272,24
1.563,4.601942539,7.22416544,24
1.564,6.135923386,7.229688168,24
1.565,4.601942539,7.23398304,24
1.566,6.135923386,7.239198685,24
1.567,4.601942539,7.243494034,24
1.568,4.601942539,7.248402596,24
1.569,4.601942539,7.253004074,24
