time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
161.937,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06930699944496155,0.18618646264076233,0.618398904800415,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.941,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06924267113208771,0.18601956963539124,0.6178168654441833,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.945,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06918156147003174,0.1858610212802887,0.617293119430542,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.949,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06912366300821304,0.1857108175754547,0.6167693138122559,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.952,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06906899064779282,0.18556895852088928,0.6162455081939697,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.956,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06901109218597412,0.1854187548160553,0.6157508492469788,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.959,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06895963102579117,0.18528524041175842,0.6152561902999878,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.962,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06890495866537094,0.185143381357193,0.614761471748352,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.966,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06885027885437012,0.18500152230262756,0.6142376661300659,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.969,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06878595054149628,0.18483462929725647,0.6136847734451294,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
