time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
0.14,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.0137832285836339,-0.03042970970273018,-0.13196781277656555,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074881449341774,0,-0.003435726510360837,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09808671474456787,0.05999999865889549,85,-0.13201570510864258,-0.033928994089365005,
0.143,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.01382557675242424,-0.03053959086537361,-0.13235095143318176,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074762240052223,0,-0.003435726510360837,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09846985340118408,0.05999999865889549,85,-0.1323988437652588,-0.033928994089365005,
0.146,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.01386792492121458,-0.030649472028017044,-0.13273413479328156,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.01907472126185894,0,-0.0034357260446995497,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09885301440954208,0.05999999865889549,85,-0.13278204202651978,-0.03392903134226799,
0.149,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.0034357260446995497,-0.013910284265875816,-0.030759353190660477,-0.13311739265918732,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019075043499469757,0,-0.0034357260446995497,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09923627227544785,0.05999999865889549,85,-0.13316529989242554,-0.03392903134226799,
0.153,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.013949992135167122,-0.030862366780638695,-0.13347657024860382,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074901938438416,0,-0.003435726510360837,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09959547221660614,0.05999999865889549,85,-0.13352446258068085,-0.033928994089365005,
0.156,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.013989691622555256,-0.030965380370616913,-0.13383576273918152,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074801355600357,0,-0.003435726510360837,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.09995466470718384,0.05999999865889549,85,-0.13390760123729706,-0.033928994089365005,
0.159,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.014032038860023022,-0.031075261533260345,-0.13429075479507446,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074780866503716,0,-0.0034357262775301933,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10040964186191559,0.05999999865889549,85,-0.1343386471271515,-0.0339290127158165,
0.163,0,0,0,0,0,7.849999761333493e-9,0.0009235022007487714,-0.0034395409747958183,-0.014087631367146969,-0.03121948055922985,-0.13474583625793457,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019074982032179832,0,-0.0034357262775301933,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10088865458965302,0.05999999865889549,85,-0.13481765985488892,-0.0339290127158165,
0.167,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435726510360837,-0.01413791999220848,-0.03134993836283684,-0.13520073890686035,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.01907506212592125,0,-0.0034357269760221243,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10131968557834625,0.05999999865889549,85,-0.13524863123893738,-0.03392895311117172,
0.17,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435727208852768,-0.014185553416609764,-0.03147352114319801,-0.1356077939271927,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019075103104114532,0,-0.0034357274416834116,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10172677040100098,0.05999999865889549,85,-0.13565567135810852,-0.03392889350652695,
0.174,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.0034357281401753426,-0.014235833659768105,-0.031603969633579254,-0.13608664274215698,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019075142219662666,0,-0.003435728373005986,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10222963988780975,0.05999999865889549,85,-0.13615846633911133,-0.03392883390188217,
0.178,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.0034357288386672735,-0.014291409403085709,-0.031748149544000626,-0.13661335408687592,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019075142219662666,0,-0.0034357295371592045,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10273250937461853,0.05999999865889549,85,-0.13666124641895294,-0.03392873704433441,
0.182,0,0,0,0,0,7.849999761333493e-9,0.0009241893421858549,-0.003435730002820492,-0.014341686852276325,-0.031878598034381866,-0.13704432547092438,0,0,4.150000095367432,-0.0038348911330103874,-0.0038348911330103874,-0.019075142219662666,0,-0.0034357302356511354,0.0009241893421858549,0,1.1920928955078125e-7,0,0,0,-0.10318748652935028,0.05999999865889549,85,-0.13711613416671753,-0.033928655087947845,
